Time,Bus Voltage,Voltage,Current,Power,Temperature,Humidity
23990.11,4.12,4.11,117.4,484,2.3,11.8
23992.12,4.12,4.11,118.1,488,2.2,11.9
23994.13,4.12,4.11,117.4,484,2.2,11.8
23996.15,4.13,4.12,117.6,484,2.2,11.9
23998.15,4.12,4.11,117.6,484,2.3,11.9
24000.16,4.12,4.11,116.9,482,2.2,12
24002.17,4.12,4.11,119.1,484,2.2,11.8
24004.18,4.12,4.11,117.4,484,2.2,11.9
24006.19,4.12,4.11,114.9,476,2.1,11.8
24008.2,4.12,4.11,117.7,484,2.3,12
24010.21,4.12,4.11,116.6,482,2.2,11.8
24012.22,4.12,4.11,116.1,476,2.2,11.9
24014.23,4.12,4.11,117,484,2.3,12.1
24016.24,4.12,4.11,116.9,482,2.3,11.9
24018.25,4.12,4.11,117,482,2.2,12.1
24020.26,4.12,4.11,116.6,482,2.2,12.2
24022.27,4.12,4.11,116.3,482,2.3,11.9
24024.28,4.12,4.11,116.3,478,2.3,11.9
24026.29,4.13,4.12,117.8,484,2.3,11.9
24028.3,4.12,4.11,116,478,2.3,12
24030.31,4.12,4.11,117.1,482,2.3,12.1
24032.32,4.12,4.11,116.1,472,2.2,11.9
24034.33,4.12,4.11,115.5,476,2.2,12.1
24036.34,4.13,4.12,117,482,2.2,12
24038.35,4.12,4.11,115.4,478,2.3,12.1
24040.36,4.13,4.12,117.4,484,2.3,11.9
24042.36,4.12,4.11,117.3,484,2.3,12.2
24044.38,4.12,4.11,117.5,484,2.3,12.2
24046.39,4.12,4.11,116.4,478,2.3,12.1
24048.39,4.12,4.11,116.6,462,2.3,12.1
24050.4,4.12,4.11,115.7,478,2.2,11.9
24052.41,4.12,4.11,114.5,472,2.2,12.1
24054.42,4.12,4.11,115.7,478,2.2,11.9
24056.43,4.12,4.11,115.6,478,2.3,12.2
24058.44,4.12,4.11,116.8,482,2.2,12
24060.45,4.12,4.11,117.1,488,2.3,12.2
24062.46,4.12,4.11,117.5,484,2.3,12.3
24064.47,4.13,4.12,118,484,2.2,12
24066.48,4.12,4.11,116.5,482,2.2,12.2
24068.49,4.12,4.11,115,472,2.3,12.1
24070.5,4.13,4.12,116.4,478,2.3,12.3
24072.51,4.13,4.12,116.3,478,2.3,12.2
24074.52,4.12,4.11,115.5,476,2.3,12.3
24076.53,4.12,4.11,116.5,482,2.3,12.1
24078.54,4.13,4.12,116.8,484,2.3,12.3
24080.55,4.12,4.11,117.4,484,2.3,12.1
24082.56,4.12,4.11,117.1,484,2.3,12.2
24084.57,4.12,4.11,117.2,484,2.3,12.3
24086.58,4.12,4.11,112.9,468,2.2,11.9
24088.58,4.12,4.11,116.6,482,2.3,12.1
24090.59,4.13,4.12,117.5,482,2.3,12.2
24092.6,4.12,4.11,116.4,478,2.3,12.2
24094.61,4.12,4.11,117.3,484,2.3,12.3
24096.62,4.12,4.11,116.6,478,2.3,12.2
24098.63,4.12,4.11,114.7,472,2.3,12.1
24100.64,4.13,4.12,116.8,476,2.3,12.3
24102.65,4.12,4.11,116.7,482,2.3,12
24104.66,4.13,4.12,116.4,482,2.4,12.2
24106.67,4.12,4.11,116.9,482,2.3,12
24108.68,4.12,4.11,116.5,482,2.3,12.2
24110.69,4.12,4.11,117.2,482,2.3,12.3
24112.7,4.12,4.11,112.6,466,2.3,12.3
24114.71,4.12,4.11,117.8,482,2.4,12.3
24116.72,4.12,4.11,116.5,482,2.4,12.2
24118.73,4.13,4.12,115.9,478,2.3,12.2
24120.74,4.12,4.11,115.3,476,2.4,12.3
24122.75,4.12,4.11,116.7,484,2.3,12.1
24124.76,4.12,4.11,116.3,478,2.3,12.2
24126.76,4.12,4.11,116.1,478,2.4,12.3
24128.77,4.13,4.12,117.5,484,2.3,12.2
24130.78,4.12,4.11,116.6,478,2.4,12.2
24132.79,4.12,4.11,116.3,478,2.3,12.2
24134.8,4.13,4.12,114.2,476,2.4,12.3
24136.81,4.12,4.11,115.9,478,2.4,12.2
24138.82,4.13,4.12,113.2,472,2.4,12.4
24140.83,4.12,4.11,111.2,458,2.4,12.3
24142.84,4.12,4.11,114,466,2.4,12.4
24144.85,4.12,4.11,116.1,478,2.4,12.4
24146.86,4.12,4.11,114.2,472,2.4,12.3
24148.87,4.13,4.12,115.3,492,2.4,12.2
24150.88,4.13,4.12,114.3,478,2.4,12.3
24152.89,4.13,4.12,116.5,482,2.4,12.3
24154.9,4.12,4.11,115.9,478,2.4,12.3
24156.91,4.13,4.12,115.4,476,2.5,12.3
24158.92,4.13,4.12,113.7,472,2.4,12.1
24160.93,4.12,4.11,116.1,478,2.4,12.3
24162.94,4.13,4.12,117.1,478,2.5,12.3
24164.94,4.13,4.12,117.4,484,2.3,12.4
24166.96,4.12,4.11,116.3,482,2.4,12.2
24168.97,4.12,4.11,116.7,478,2.4,12.3
24170.98,4.13,4.12,115.9,478,2.4,12.3
24172.99,4.13,4.12,116.4,482,2.4,12.3
24175,4.12,4.11,115.7,478,2.4,12.4
24177,4.12,4.11,115.7,478,2.4,12.3
24179.01,4.13,4.12,117.7,484,2.4,12.2
24181.02,4.13,4.12,116.8,482,2.3,12.1
24183.03,4.12,4.11,116.4,478,2.4,12.2
24185.04,4.12,4.11,114.8,472,2.5,12.4
24187.05,4.12,4.11,112.4,462,2.4,12.2
24189.06,4.13,4.12,114.8,472,2.4,12.2
24191.07,4.12,4.11,117.3,484,2.4,12.3
24193.08,4.13,4.12,116.1,476,2.5,12.4
24195.08,4.12,4.11,115.6,476,2.4,12.2
24197.09,4.12,4.11,115.2,476,2.3,12.4
24199.1,4.12,4.11,116.7,482,2.4,12.3
24201.11,4.12,4.11,115.3,484,2.4,12.4
24203.12,4.13,4.12,112.2,462,2.4,12.3
24205.13,4.13,4.12,116.9,482,2.4,12.3
24207.14,4.12,4.11,114.7,478,2.3,12.3
24209.15,4.13,4.12,117.7,484,2.4,12.4
24211.16,4.13,4.12,117.2,482,2.5,12.5
24213.17,4.13,4.12,117.3,484,2.4,12.4
24215.18,4.12,4.11,115.6,476,2.4,12.3
24217.19,4.13,4.12,116.6,482,2.4,12.3
24219.2,4.13,4.12,116.3,482,2.4,12.4
24221.21,4.12,4.11,116.4,478,2.4,12.4
24223.22,4.13,4.12,116.1,476,2.5,12.3
24225.23,4.12,4.11,114.6,472,2.5,12.3
24227.24,4.12,4.11,111.9,462,2.5,12.5
24229.25,4.13,4.12,116.9,482,2.5,12.4
24231.26,4.12,4.11,115.5,478,2.6,12.6
24233.26,4.13,4.12,116.5,482,2.5,12.6
24235.27,4.13,4.12,116.5,478,2.4,12.4
24237.28,4.12,4.11,115.5,478,2.5,12.5
24239.29,4.12,4.11,115.9,478,2.5,12.6
24241.3,4.13,4.12,115.7,478,2.5,12.5
24243.31,4.13,4.12,117.5,484,2.4,12.4
24245.32,4.13,4.12,116.3,478,2.4,12.5
24247.33,4.13,4.12,116.6,482,2.5,12.5
24249.34,4.12,4.11,116.8,484,2.4,12.5
24251.34,4.13,4.12,116.9,482,2.5,12.5
24253.36,4.12,4.11,116.2,478,2.5,12.5
24255.36,4.12,4.11,115,482,2.5,12.5
24257.37,4.12,4.11,114.7,472,2.4,12.4
24259.38,4.12,4.11,111.9,462,2.5,12.5
24261.39,4.12,4.11,115.1,476,2.5,12.5
24263.4,4.12,4.11,114.2,466,2.5,12.6
24265.41,4.13,4.12,115.6,478,2.5,12.5
24267.42,4.13,4.12,117.4,476,2.4,12.5
24269.43,4.13,4.12,116.2,478,2.5,12.5
24271.44,4.13,4.12,115.6,478,2.4,12.5
24273.44,4.12,4.11,111,472,2.4,12.4
24275.45,4.13,4.12,114.3,472,2.5,12.5
24277.47,4.12,4.11,115,472,2.5,12.4
24279.47,4.12,4.11,114,468,2.4,12.6
24281.49,4.13,4.12,115,476,2.5,12.5
24283.49,4.12,4.11,115.8,478,2.5,12.5
24285.5,4.13,4.12,116.4,478,2.5,12.5
24287.51,4.12,4.11,114.8,472,2.5,12.7
24289.52,4.13,4.12,114.6,472,2.5,12.5
24291.53,4.12,4.11,116.1,478,2.5,12.5
24293.55,4.12,4.11,115.8,476,2.4,12.5
24295.56,4.12,4.11,112,462,2.4,12.5
24297.57,4.12,4.11,113.7,468,2.5,12.4
24299.58,4.13,4.12,114.5,472,2.5,12.6
24301.58,4.13,4.12,116.5,482,2.5,12.6
24303.6,4.12,4.11,114.6,472,2.5,12.4
24305.6,4.13,4.12,116,478,2.5,12.5
24307.61,4.13,4.12,116.7,482,2.6,12.6
24309.62,4.12,4.11,115.5,478,2.5,12.6
24311.63,4.12,4.11,110.8,456,2.5,12.6
24313.64,4.12,4.11,115.4,476,2.5,12.6
24315.65,4.12,4.11,115.3,476,2.5,12.4
24317.66,4.12,4.11,115.5,476,2.5,12.5
24319.67,4.12,4.11,115.1,476,2.5,12.6
24321.68,4.12,4.11,114.5,476,2.5,12.6
24323.69,4.13,4.12,115.7,478,2.5,12.7
24325.7,4.13,4.12,115.1,472,2.5,12.6
24327.71,4.13,4.12,115.4,476,2.5,12.6
24329.72,4.12,4.11,113.8,468,2.5,12.5
24331.73,4.13,4.12,115.4,476,2.5,12.6
24333.74,4.13,4.12,115.9,478,2.5,12.6
24335.75,4.13,4.12,116.1,478,2.5,12.6
24337.76,4.12,4.11,115.8,476,2.5,12.6
24339.76,4.12,4.11,112.8,466,2.5,12.6
24341.77,4.13,4.12,114.8,472,2.5,12.6
24343.78,4.12,4.11,112.8,466,2.5,12.5
24345.79,4.13,4.12,115.6,478,2.5,12.7
24347.8,4.13,4.12,114.8,472,2.5,12.6
24349.81,4.13,4.12,113.8,468,2.5,12.7
24351.83,4.13,4.12,114.2,472,2.6,12.6
24353.83,4.13,4.12,116.4,478,2.5,12.7
24355.84,4.12,4.11,116.3,482,2.5,12.6
24357.85,4.13,4.12,113.2,466,2.5,12.6
24359.86,4.12,4.11,112.8,466,2.6,12.6
24361.87,4.13,4.12,114.5,472,2.5,12.6
24363.88,4.12,4.11,110.6,456,2.6,12.7
24365.89,4.13,4.12,114.8,472,2.5,12.6
24367.9,4.13,4.12,114.9,476,2.5,12.8
24369.91,4.13,4.12,116.3,478,2.5,12.7
24371.92,4.12,4.11,112.8,466,2.5,12.7
24373.93,4.13,4.12,116.6,476,2.5,12.6
24375.94,4.13,4.12,113.5,468,2.5,12.7
24377.95,4.12,4.11,111,458,2.6,12.7
24379.96,4.13,4.12,115,476,2.6,12.7
24381.97,4.12,4.11,111.2,458,2.6,12.7
24383.98,4.12,4.11,113.6,468,2.5,12.6
24385.99,4.13,4.12,114.9,476,2.6,12.7
24388,4.13,4.12,112.6,466,2.6,12.7
24390.01,4.12,4.11,115.1,476,2.5,12.8
24392.02,4.12,4.11,114.6,472,2.5,12.7
24394.02,4.13,4.12,115.1,476,2.5,12.8
24396.04,4.13,4.12,115.6,472,2.6,12.7
24398.05,4.12,4.11,112.1,462,2.6,12.7
24400.06,4.12,4.11,116,478,2.6,12.7
24402.07,4.12,4.11,114.6,472,2.6,12.8
24404.08,4.13,4.12,114.9,476,2.5,12.6
24406.08,4.13,4.12,114.9,476,2.6,12.8
24408.1,4.13,4.12,114.3,472,2.6,12.7
24410.1,4.12,4.11,114.7,476,2.6,12.6
24412.11,4.13,4.12,114.2,472,2.6,12.8
24414.12,4.13,4.12,114.9,472,2.6,12.8
24416.13,4.12,4.11,114.4,472,2.6,12.7
24418.14,4.13,4.12,114.5,466,2.5,12.7
24420.15,4.13,4.12,113.8,468,2.6,12.6
24422.16,4.13,4.12,113.9,468,2.6,12.7
24424.17,4.13,4.12,112.8,468,2.5,12.7
24426.18,4.13,4.12,113.9,468,2.6,12.8
24428.19,4.12,4.11,111.4,458,2.7,12.8
24430.2,4.13,4.12,114.7,472,2.6,12.7
24432.21,4.12,4.11,114.7,472,2.6,12.9
24434.22,4.13,4.12,113.1,466,2.6,12.6
24436.23,4.12,4.11,114.6,472,2.6,12.9
24438.24,4.13,4.12,113.8,468,2.7,12.9
24440.25,4.13,4.12,110.3,456,2.6,12.7
24442.25,4.13,4.12,113.6,468,2.6,12.7
24444.26,4.13,4.12,113.3,468,2.6,12.9
24446.27,4.13,4.12,115,468,2.6,12.8
24448.28,4.13,4.12,113.4,468,2.6,12.7
24450.29,4.13,4.12,114,468,2.6,12.7
24452.31,4.13,4.12,114.1,472,2.7,12.9
24454.31,4.12,4.11,112.9,462,2.6,12.8
24456.32,4.12,4.11,113,466,2.7,12.7
24458.33,4.13,4.12,114.3,472,2.6,12.8
24460.34,4.13,4.12,116.1,482,2.6,12.9
24462.35,4.13,4.12,116.5,482,2.7,12.8
24464.36,4.13,4.12,114.7,472,2.7,12.8
24466.37,4.13,4.12,113.7,468,2.6,13
24468.38,4.13,4.12,114.6,468,2.6,12.7
24470.39,4.12,4.11,111.9,462,2.6,12.7
24472.4,4.12,4.11,112.1,462,2.6,12.8
24474.41,4.12,4.11,113.9,472,2.7,12.8
24476.42,4.13,4.12,114.3,472,2.7,12.8
24478.43,4.13,4.12,114.4,472,2.6,12.9
24480.44,4.12,4.11,111.9,462,2.7,13
24482.45,4.13,4.12,113.8,478,2.6,12.9
24484.46,4.13,4.12,113.6,468,2.7,12.8
24486.47,4.13,4.12,114.6,472,2.7,12.9
24488.48,4.12,4.11,112.3,466,2.7,12.8
24490.49,4.13,4.12,113.7,468,2.7,12.9
24492.49,4.12,4.11,112.5,466,2.8,13
24494.5,4.12,4.11,113.8,468,2.7,12.9
24496.52,4.13,4.12,113,452,2.7,12.9
24498.52,4.13,4.12,112.6,466,2.7,13.1
24500.53,4.13,4.12,113.7,472,2.7,13
24502.55,4.13,4.12,114.3,472,2.7,12.8
24504.55,4.13,4.12,115.4,478,2.7,12.8
24506.56,4.13,4.12,113,466,2.6,12.9
24508.57,4.12,4.11,111.1,462,2.6,12.8
24510.58,4.13,4.12,114,472,2.7,13
24512.59,4.12,4.11,113,466,2.7,13.1
24514.6,4.12,4.11,110.8,462,2.6,12.8
24516.61,4.13,4.12,112.4,462,2.7,12.8
24518.62,4.12,4.11,112.7,466,2.7,12.9
24520.63,4.13,4.12,113.7,468,2.7,12.9
24522.64,4.13,4.12,113.4,468,2.6,12.9
24524.65,4.13,4.12,112.8,466,2.6,12.8
24526.66,4.13,4.12,115.9,478,2.6,12.8
24528.67,4.13,4.12,113.6,468,2.7,12.9
24530.68,4.13,4.12,113,466,2.7,13
24532.69,4.12,4.11,107.6,446,2.7,12.9
24534.7,4.13,4.12,112.7,466,2.7,12.9
24536.71,4.13,4.12,113.9,462,2.7,13
24538.72,4.13,4.12,113.9,468,2.7,12.9
24540.73,4.13,4.12,114.5,472,2.7,12.9
24542.74,4.13,4.12,114.6,472,2.7,12.8
24544.75,4.13,4.12,113.7,468,2.7,12.9
24546.76,4.12,4.11,110.5,466,2.7,13
24548.76,4.12,4.11,109,448,2.7,13.1
24550.77,4.12,4.11,112.6,466,2.7,12.8
24552.78,4.12,4.11,113.8,468,2.7,13
24554.79,4.13,4.12,112.9,466,2.7,12.9
24556.81,4.13,4.12,113.4,466,2.7,13
24558.81,4.13,4.12,114.1,472,2.7,12.9
24560.83,4.13,4.12,112.6,468,2.7,13
24562.83,4.13,4.12,114.2,472,2.7,12.9
24564.84,4.13,4.12,110.8,452,2.7,12.9
24566.85,4.12,4.11,112.6,466,2.7,13.1
24568.86,4.12,4.11,108.9,448,2.8,13.1
24570.87,4.13,4.12,114.7,472,2.8,13.1
24572.88,4.12,4.11,113.1,466,2.7,13.1
24574.89,4.13,4.12,112.3,462,2.7,13.1
24576.9,4.12,4.11,110.8,466,2.7,13.1
24578.91,4.13,4.12,113.2,468,2.7,13.1
24580.92,4.13,4.12,111.6,458,2.7,13
24582.93,4.13,4.12,112.5,466,2.8,13.1
24584.94,4.12,4.11,112.3,462,2.8,13.2
24586.95,4.13,4.12,111.5,466,2.8,13.1
24588.96,4.13,4.12,110.7,456,2.7,13.2
24590.97,4.12,4.11,111.2,458,2.8,13
24592.98,4.13,4.12,113,466,2.7,13
24594.99,4.13,4.12,114.1,472,2.7,13
24597,4.13,4.12,113,466,2.8,13.1
24599.01,4.13,4.12,112.1,462,2.7,13.2
24601.02,4.12,4.11,110.7,458,2.7,13.1
24603.02,4.12,4.11,112.1,462,2.7,13.1
24605.03,4.12,4.11,113.3,468,2.7,13.1
24607.05,4.13,4.12,114.6,472,2.8,13.1
24609.06,4.12,4.11,110.2,456,2.8,13.1
24611.07,4.13,4.12,114.1,466,2.8,13.2
24613.07,4.12,4.11,112.8,466,2.8,13.2
24615.08,4.13,4.12,112.7,466,2.7,13.2
24617.09,4.13,4.12,112.8,466,2.8,13
24619.1,4.13,4.12,111.1,458,2.8,13.1
24621.11,4.13,4.12,113,466,2.8,13.2
24623.12,4.13,4.12,112.5,468,2.8,13.1
24625.13,4.13,4.12,113.3,468,2.8,13.2
24627.14,4.13,4.12,112.8,466,2.8,13.1
24629.15,4.12,4.11,112.5,466,2.7,13.2
24631.16,4.13,4.12,114.6,472,2.8,13.1
24633.17,4.13,4.12,114,472,2.8,13.1
24635.18,4.12,4.11,111.5,458,2.8,13.1
24637.19,4.13,4.12,112,462,2.7,13.1
24639.2,4.13,4.12,113.1,466,2.8,13.2
24641.21,4.13,4.12,112.8,466,2.7,13.2
24643.22,4.13,4.12,112.9,468,2.8,13.1
24645.23,4.13,4.12,112.6,466,2.8,13.2
24647.24,4.13,4.12,113.2,468,2.8,13.3
24649.25,4.13,4.12,113.4,468,2.8,13.3
24651.26,4.13,4.12,112.2,462,2.8,13.4
24653.27,4.13,4.12,110.2,448,2.8,13.2
24655.28,4.13,4.12,112.3,462,2.8,13.3
24657.29,4.13,4.12,111.8,448,2.7,13.3
24659.3,4.12,4.11,111.7,462,2.8,13.4
24661.31,4.13,4.12,112.9,466,2.8,13.3
24663.32,4.13,4.12,113.6,468,2.9,13.4
24665.33,4.13,4.12,112.2,462,2.8,13.3
24667.34,4.13,4.12,112.5,462,2.8,13.3
24669.35,4.13,4.12,112,462,2.8,13.3
24671.36,4.12,4.11,110.7,456,2.8,13.4
24673.37,4.13,4.12,112.1,462,2.8,13.3
24675.38,4.12,4.11,112.8,466,2.8,13.4
24677.39,4.13,4.12,109.6,452,2.8,13.4
24679.4,4.13,4.12,114.8,476,2.8,13.3
24681.41,4.13,4.12,113.1,468,2.8,13.4
24683.41,4.13,4.12,112.9,466,2.8,13.4
24685.42,4.13,4.12,111.2,458,2.8,13.4
24687.43,4.13,4.12,111.9,462,2.8,13.4
24689.44,4.13,4.12,110.2,456,2.8,13.3
24691.45,4.13,4.12,111.3,458,2.8,13.3
24693.47,4.13,4.12,110.5,456,2.9,13.3
24695.47,4.13,4.12,112.6,466,2.9,13.4
24697.48,4.13,4.12,111.3,472,2.8,13.3
24699.49,4.13,4.12,113.9,468,2.8,13.4
24701.5,4.13,4.12,112.1,462,2.8,13.3
24703.51,4.13,4.12,113.3,468,2.8,13.4
24705.52,4.13,4.12,113.4,468,2.8,13.3
24707.53,4.13,4.12,110.7,456,2.8,13.4
24709.54,4.12,4.11,110.2,456,2.9,13.4
24711.55,4.13,4.12,111.4,458,2.9,13.4
24713.56,4.13,4.12,112.6,466,2.9,13.4
24715.57,4.13,4.12,112.1,462,2.8,13.3
24717.58,4.13,4.12,111.3,458,2.8,13.4
24719.58,4.13,4.12,112.2,462,2.8,13.4
24721.59,4.13,4.12,110.9,458,2.8,13.4
24723.6,4.13,4.12,111.8,468,2.8,13.4
24725.61,4.13,4.12,112.2,466,2.8,13.4
24727.62,4.13,4.12,111.6,462,2.8,13.3
24729.63,4.13,4.12,111.4,462,2.9,13.3
24731.64,4.13,4.12,111.5,458,3,13.7
24733.65,4.13,4.12,110.4,456,3.1,13.5
24735.66,4.13,4.12,111.6,462,3.1,13.6
24737.67,4.13,4.12,111.8,462,3,13.5
24739.68,4.13,4.12,110.7,456,3,13.5
24741.69,4.13,4.12,112.5,458,3,13.5
24743.7,4.13,4.12,113.9,472,2.9,13.5
24745.71,4.13,4.12,112.9,466,2.9,13.6
24747.72,4.13,4.12,108.4,446,3.1,13.6
24749.73,4.12,4.11,111.8,456,3,13.6
24751.74,4.13,4.12,111.9,442,3,13.6
24753.75,4.13,4.12,111.8,462,3,13.5
24755.76,4.13,4.12,111,458,3,13.5
24757.77,4.13,4.12,112.3,462,2.9,13.5
24759.78,4.13,4.12,111.6,462,3,13.5
24761.79,4.13,4.12,112.1,462,3,13.7
24763.8,4.13,4.12,111.8,462,3.1,13.6
24765.81,4.13,4.12,110.7,456,3,13.8
24767.82,4.13,4.12,110.7,448,3.1,13.8
24769.83,4.13,4.12,113.5,468,3,13.6
24771.83,4.13,4.12,111.2,458,3,13.6
24773.84,4.12,4.11,111.5,458,3,13.7
24775.85,4.12,4.11,110.7,456,3,13.7
24777.86,4.13,4.12,112.1,462,3.1,13.7
24779.87,4.12,4.11,112,462,3.1,13.7
24781.88,4.13,4.12,112.7,466,3.1,13.9
24783.89,4.13,4.12,108.3,462,3.1,13.8
24785.9,4.13,4.12,110.6,466,3.1,13.7
24787.91,4.13,4.12,112.1,462,3.1,13.8
24789.92,4.13,4.12,113.5,466,3.1,13.8
24791.93,4.13,4.12,113.2,462,3.1,13.6
24793.94,4.13,4.12,111.8,462,2.9,13.5
24795.95,4.13,4.12,111.2,456,3,13.6
24797.96,4.13,4.12,109.7,452,3,13.8
24799.97,4.13,4.12,111.3,458,3,13.7
24801.98,4.13,4.12,110.8,458,3,13.6
24803.99,4.13,4.12,108.7,452,3.1,13.7
24806,4.13,4.12,112,462,3.1,13.7
24808,4.13,4.12,113.3,466,3.1,13.8
24810.01,4.13,4.12,112.2,462,3.2,13.8
24812.02,4.13,4.12,109.6,452,3.1,13.8
24814.03,4.13,4.12,111.7,458,3.1,13.8
24816.05,4.13,4.12,111.3,458,3.1,13.8
24818.06,4.13,4.12,110.8,458,3.1,13.8
24820.07,4.13,4.12,109,456,3,13.7
24822.08,4.13,4.12,112.2,462,3,13.6
24824.08,4.13,4.12,111.2,458,3.1,13.9
24826.09,4.13,4.12,111.6,462,3.2,13.8
24828.1,4.13,4.12,112,462,3.1,13.7
24830.11,4.13,4.12,112.1,462,3.2,13.9
24832.12,4.13,4.12,110.9,458,3.1,13.8
24834.13,4.13,4.12,113.2,466,3.1,13.9
24836.14,4.13,4.12,112.1,462,3.2,13.9
24838.15,4.13,4.12,111.4,458,3.2,13.9
24840.16,4.13,4.12,111.5,458,3.2,13.9
24842.17,4.12,4.11,112.3,462,3,13.7
24844.18,4.13,4.12,111.4,458,3.2,14
24846.18,4.13,4.12,110.7,456,3.2,13.9
24848.19,4.13,4.12,110.7,458,3.2,13.9
24850.2,4.13,4.12,111.1,458,3.2,14
24852.21,4.13,4.12,109.8,458,3.1,13.8
24854.22,4.13,4.12,113.1,468,3.2,14
24856.23,4.13,4.12,112.8,466,3.1,13.9
24858.24,4.13,4.12,112.5,462,3.3,14
24860.25,4.13,4.12,110,456,3.1,13.9
24862.26,4.13,4.12,110.2,458,3.1,14
24864.27,4.13,4.12,111.4,458,3.1,13.9
24866.28,4.13,4.12,111,458,3.2,13.9
24868.29,4.13,4.12,112.1,462,3.1,13.9
24870.3,4.13,4.12,111.2,458,3.2,14
24872.31,4.13,4.12,108.5,452,3.2,13.9
24874.32,4.13,4.12,111.4,458,3.1,14
24876.33,4.13,4.12,111.4,456,3.2,14
24878.33,4.13,4.12,111.4,458,3.2,14
24880.34,4.13,4.12,110.6,456,3.1,13.9
24882.35,4.13,4.12,109.9,452,3.2,14
24884.36,4.13,4.12,110.7,456,3.2,14
24886.37,4.13,4.12,110.4,458,3.2,13.9
24888.38,4.13,4.12,110.5,456,3.2,14
24890.39,4.13,4.12,110.6,458,3.2,14
24892.4,4.13,4.12,110.8,458,3.2,14.1
24894.41,4.13,4.12,110.4,456,3,13.8
24896.42,4.12,4.11,110.5,456,3,13.9
24898.43,4.13,4.12,111.3,458,3.1,14
24900.44,4.13,4.12,111,458,3.1,13.9
24902.45,4.13,4.12,110.5,456,3.1,13.8
24904.46,4.13,4.12,109.7,452,3.1,13.8
24906.47,4.13,4.12,108.5,448,3.1,13.8
24908.48,4.13,4.12,110,456,3,13.8
24910.49,4.13,4.12,111.2,458,3.1,13.8
24912.49,4.13,4.12,111,458,3.1,13.8
24914.5,4.13,4.12,110.7,456,3.1,13.8
24916.51,4.13,4.12,113.3,466,3.1,13.8
24918.52,4.13,4.12,112.2,462,3,13.8
24920.53,4.13,4.12,110.8,458,3.1,13.8
24922.55,4.13,4.12,110.6,456,3.1,13.8
24924.56,4.13,4.12,110.7,456,3.1,13.8
24926.57,4.12,4.11,105.8,448,3.1,13.8
24928.58,4.13,4.12,108,446,3.1,13.7
24930.58,4.13,4.12,110.6,456,3.1,13.8
24932.59,4.13,4.12,111.3,458,3.1,13.9
24934.6,4.13,4.12,110.4,458,3.1,13.8
24936.61,4.13,4.12,111.4,458,3.1,13.8
24938.62,4.13,4.12,110.9,458,3.1,13.9
24940.63,4.13,4.12,110.9,458,3.1,13.8
24942.64,4.13,4.12,111,458,3.1,13.8
24944.65,4.13,4.12,110,458,3.1,13.9
24946.66,4.13,4.12,110.4,458,3.1,13.8
24948.67,4.13,4.12,110.9,458,3.1,13.8
24950.68,4.13,4.12,110.6,452,3.1,13.9
24952.69,4.13,4.12,109.9,452,3.1,13.9
24954.7,4.13,4.12,108.4,448,3,14
24956.71,4.13,4.12,110.6,458,3.1,13.9
24958.72,4.13,4.12,111.6,462,3.1,13.9
24960.73,4.13,4.12,109.3,452,3.1,13.9
24962.74,4.12,4.11,105.3,436,3.1,13.9
24964.75,4.13,4.12,109.6,452,3.1,13.9
24966.75,4.13,4.12,108,446,3.1,14
24968.76,4.13,4.12,109.9,452,3.1,14
24970.77,4.13,4.12,111,458,3.1,13.9
24972.78,4.12,4.11,108.3,446,3.1,13.9
24974.79,4.13,4.12,109.9,456,3.1,13.9
24976.8,4.13,4.12,109.7,452,3.1,13.9
24978.81,4.13,4.12,108.7,462,3.1,14
24980.82,4.13,4.12,106.7,440,3.1,14
24982.83,4.13,4.12,111.6,458,3.1,14
24984.84,4.13,4.12,111.4,458,3.2,14
24986.85,4.13,4.12,110.6,456,3.2,13.9
24988.86,4.13,4.12,110.4,456,3.1,13.9
24990.86,4.12,4.11,107.8,446,3.1,13.9
24992.87,4.13,4.12,108.8,448,3.1,13.9
24994.89,4.13,4.12,108.1,446,3.2,13.9
24996.89,4.13,4.12,110.4,456,3.1,14
24998.9,4.13,4.12,108.2,446,3.2,13.9
25000.91,4.13,4.12,109.3,458,3.1,14
25002.92,4.13,4.12,112.3,462,3.1,14
25004.93,4.13,4.12,111,458,3.2,14
25006.94,4.13,4.12,109.4,452,3.1,14
25008.95,4.13,4.12,109.6,452,3.2,14.1
25010.96,4.13,4.12,108.3,448,3.1,14.1
25012.97,4.13,4.12,108.4,448,3.1,14
25014.98,4.13,4.12,108.9,448,3.2,14
25016.99,4.13,4.12,109.1,448,3.1,14
25019,4.13,4.12,110,456,3.2,14.1
25021.01,4.13,4.12,110.3,458,3.2,14.1
25023.02,4.13,4.12,110,456,3.1,14
25025.03,4.13,4.12,111.2,458,3.1,14.1
25027.04,4.13,4.12,109.4,448,3.1,14
25029.05,4.13,4.12,108,446,3.1,14
25031.05,4.13,4.12,109.4,452,3.1,14
25033.06,4.13,4.12,111.6,462,3.2,14
25035.07,4.13,4.12,112.1,462,3.1,14
25037.08,4.13,4.12,110.2,456,3.2,14.1
25039.09,4.13,4.12,110.2,452,3.1,14
25041.1,4.13,4.12,109.9,452,3.2,14
25043.11,4.13,4.12,107.9,446,3.1,14
25045.12,4.12,4.11,107,442,3.3,14
25047.13,4.13,4.12,110.5,452,3.2,14
25049.14,4.13,4.12,109.1,448,3.2,13.9
